timestamp,util_gpu,util_mem,mem_used_mb,mem_total_mb,power_w,temp_c
2026-01-05 08:57:08,0,0,3515,81559,116.40,32
2026-01-05 08:57:18,0,0,3515,81559,116.31,32
2026-01-05 08:57:28,0,0,3515,81559,116.32,32
2026-01-05 08:57:38,0,0,3515,81559,116.33,32
2026-01-05 08:57:48,0,0,3515,81559,116.29,32
2026-01-05 08:57:58,0,0,3515,81559,116.40,32
2026-01-05 08:58:08,0,0,3515,81559,135.26,35
2026-01-05 08:58:18,0,0,3515,81559,116.35,32
2026-01-05 08:58:28,0,0,3515,81559,116.34,32
2026-01-05 08:58:38,0,0,3515,81559,139.82,33
2026-01-05 08:58:48,0,0,3515,81559,116.30,32
2026-01-05 08:58:58,0,0,3515,81559,116.38,32
2026-01-05 08:59:08,0,0,3515,81559,139.60,32
2026-01-05 08:59:19,0,0,3515,81559,116.26,32
2026-01-05 08:59:29,55,18,3515,81559,139.29,34
2026-01-05 08:59:39,0,0,3515,81559,116.38,32
2026-01-05 08:59:49,0,0,3515,81559,116.34,32
2026-01-05 08:59:59,0,0,3515,81559,139.89,33
2026-01-05 09:00:09,0,0,3515,81559,116.43,32
2026-01-05 09:00:19,0,0,3515,81559,116.38,32
2026-01-05 09:00:29,0,0,3515,81559,116.70,32
2026-01-05 09:00:39,0,0,3515,81559,116.36,32
2026-01-05 09:00:49,0,0,3515,81559,116.34,32
2026-01-05 09:00:59,0,0,3515,81559,116.54,32
2026-01-05 09:01:09,0,0,3515,81559,117.00,32
2026-01-05 09:01:19,0,0,3515,81559,116.92,32
2026-01-05 09:01:29,0,0,3515,81559,117.03,32
2026-01-05 09:01:39,0,0,3515,81559,117.01,32
2026-01-05 09:01:49,0,0,3515,81559,116.26,32
2026-01-05 09:01:59,0,0,3515,81559,140.57,33
2026-01-05 09:02:09,0,0,3515,81559,116.93,32
2026-01-05 09:02:19,0,0,3515,81559,116.96,32
2026-01-05 09:02:30,0,0,3515,81559,117.12,32
2026-01-05 09:02:40,0,0,3515,81559,116.92,32
2026-01-05 09:02:50,0,0,3515,81559,116.96,32
2026-01-05 09:03:00,0,0,3515,81559,117.03,32
2026-01-05 09:03:10,0,0,3515,81559,116.31,32
2026-01-05 09:03:20,0,0,3515,81559,117.02,32
2026-01-05 09:03:30,0,0,3515,81559,117.06,32
2026-01-05 09:03:40,0,0,3515,81559,116.98,32
2026-01-05 09:03:50,0,0,3515,81559,116.96,32
2026-01-05 09:04:00,0,0,3515,81559,116.93,32
2026-01-05 09:04:10,0,0,3515,81559,116.94,32
2026-01-05 09:04:20,0,0,3515,81559,116.96,32
2026-01-05 09:04:30,0,0,3515,81559,117.01,32
2026-01-05 09:04:40,0,0,3515,81559,116.94,32
2026-01-05 09:04:50,0,0,3515,81559,163.58,33
2026-01-05 09:05:00,0,0,3515,81559,116.10,32
2026-01-05 09:05:11,0,0,3515,81559,115.49,32
2026-01-05 09:05:21,0,0,3515,81559,116.68,32
2026-01-05 09:05:31,0,0,3515,81559,116.13,32
2026-01-05 09:05:41,0,0,3515,81559,115.54,32
2026-01-05 09:05:51,0,0,3515,81559,115.70,32
2026-01-05 09:06:01,0,0,3515,81559,116.93,32
2026-01-05 09:06:11,0,0,3515,81559,116.86,32
2026-01-05 09:06:21,0,0,3515,81559,116.44,32
2026-01-05 09:06:31,0,0,3515,81559,116.23,32
2026-01-05 09:06:41,0,0,3515,81559,116.29,32
2026-01-05 09:06:51,0,0,3515,81559,116.25,32
2026-01-05 09:07:01,0,0,3515,81559,116.09,32
2026-01-05 09:07:11,80,27,3515,81559,161.77,35
2026-01-05 09:07:21,0,0,3515,81559,115.58,32
2026-01-05 09:07:31,0,0,3515,81559,116.10,32
2026-01-05 09:07:41,0,0,3515,81559,163.77,32
2026-01-05 09:07:51,0,0,3515,81559,116.26,32
2026-01-05 09:08:01,0,0,3515,81559,116.07,32
2026-01-05 09:08:11,0,0,3515,81559,132.32,32
2026-01-05 09:08:21,0,0,3515,81559,116.21,32
2026-01-05 09:08:32,0,0,3515,81559,116.86,32
2026-01-05 09:08:42,0,0,3515,81559,116.99,32
2026-01-05 09:08:52,0,0,3515,81559,116.29,32
2026-01-05 09:09:02,0,0,3515,81559,116.04,32
2026-01-05 09:09:12,0,0,3515,81559,116.15,32
2026-01-05 09:09:22,0,0,3515,81559,116.92,32
2026-01-05 09:09:32,0,0,3515,81559,115.38,32
2026-01-05 09:09:42,0,0,3515,81559,116.92,32
2026-01-05 09:09:52,0,0,3515,81559,116.05,32
2026-01-05 09:10:02,0,0,3515,81559,115.97,32
2026-01-05 09:10:12,0,0,3515,81559,116.88,32
2026-01-05 09:10:22,0,0,3515,81559,116.09,32
2026-01-05 09:10:32,0,0,3515,81559,140.77,35
2026-01-05 09:10:42,0,0,3515,81559,116.23,32
2026-01-05 09:10:52,0,0,3515,81559,116.14,32
2026-01-05 09:11:02,0,0,3515,81559,161.71,33
2026-01-05 09:11:12,0,0,3515,81559,116.99,32
2026-01-05 09:11:22,0,0,3515,81559,116.28,32
2026-01-05 09:11:32,0,0,3515,81559,161.99,33
2026-01-05 09:11:42,0,0,3515,81559,116.21,32
2026-01-05 09:11:53,0,0,3515,81559,116.90,32
2026-01-05 09:12:03,0,0,3515,81559,164.23,33
2026-01-05 09:12:13,0,0,3515,81559,116.27,32
2026-01-05 09:12:23,0,0,3515,81559,116.93,32
2026-01-05 09:12:33,0,0,3515,81559,162.50,33
2026-01-05 09:12:43,0,0,3515,81559,116.94,32
2026-01-05 09:12:53,0,0,3515,81559,116.36,32
2026-01-05 09:13:03,0,0,3515,81559,116.36,32
2026-01-05 09:13:13,0,0,3515,81559,116.98,32
2026-01-05 09:13:23,0,0,3515,81559,116.93,32
2026-01-05 09:13:33,0,0,3515,81559,116.29,32
2026-01-05 09:13:43,0,0,3515,81559,116.97,32
2026-01-05 09:13:53,0,0,3515,81559,116.89,32
2026-01-05 09:14:03,0,0,3515,81559,116.32,32
2026-01-05 09:14:13,0,0,3515,81559,115.51,32
2026-01-05 09:14:23,0,0,3515,81559,116.83,32
2026-01-05 09:14:33,0,0,3515,81559,116.21,32
2026-01-05 09:14:43,0,0,3515,81559,116.11,32
2026-01-05 09:14:53,96,32,3515,81559,159.04,38
2026-01-05 09:15:03,0,0,3515,81559,116.90,32
2026-01-05 09:15:14,0,0,3515,81559,116.99,32
2026-01-05 09:15:24,0,0,3515,81559,163.41,33
2026-01-05 09:15:34,0,0,3515,81559,116.13,32
2026-01-05 09:15:44,0,0,3515,81559,116.14,32
2026-01-05 09:15:54,0,0,3515,81559,117.17,32
2026-01-05 09:16:04,0,0,3515,81559,116.97,32
2026-01-05 09:16:14,0,0,3515,81559,116.12,32
2026-01-05 09:16:24,0,0,3515,81559,117.08,32
2026-01-05 09:16:34,0,0,3515,81559,116.87,32
2026-01-05 09:16:44,0,0,3515,81559,116.08,32
2026-01-05 09:16:54,0,0,3515,81559,116.27,32
2026-01-05 09:17:04,0,0,3515,81559,116.13,32
2026-01-05 09:17:14,0,0,3515,81559,116.24,32
2026-01-05 09:17:24,0,0,3515,81559,116.96,32
2026-01-05 09:17:34,0,0,3515,81559,116.15,32
2026-01-05 09:17:44,0,0,3515,81559,116.32,32
2026-01-05 09:17:54,0,0,3515,81559,116.89,32
2026-01-05 09:18:04,0,0,3515,81559,116.10,32
2026-01-05 09:18:14,0,0,3515,81559,116.80,32
2026-01-05 09:18:25,0,0,3515,81559,116.89,32
2026-01-05 09:18:35,0,0,3515,81559,116.12,32
2026-01-05 09:18:45,0,0,3515,81559,116.29,32
2026-01-05 09:18:55,0,0,3515,81559,116.87,32
2026-01-05 09:19:05,0,0,3515,81559,116.33,32
2026-01-05 09:19:15,0,0,3515,81559,116.09,32
2026-01-05 09:19:25,0,0,3515,81559,116.10,32
2026-01-05 09:19:35,0,0,3515,81559,116.20,32
2026-01-05 09:19:45,0,0,3515,81559,116.26,32
2026-01-05 09:19:55,0,0,3515,81559,116.87,32
2026-01-05 09:20:05,0,0,3515,81559,116.17,32
2026-01-05 09:20:15,60,20,3515,81559,140.40,32
2026-01-05 09:20:25,0,0,3515,81559,116.17,32
2026-01-05 09:20:35,0,0,3515,81559,116.93,32
2026-01-05 09:20:45,41,14,3515,81559,162.59,34
2026-01-05 09:20:55,0,0,3515,81559,116.83,32
2026-01-05 09:21:05,0,0,3515,81559,116.35,32
2026-01-05 09:21:15,0,0,3515,81559,138.58,32
2026-01-05 09:21:25,0,0,3515,81559,116.96,32
2026-01-05 09:21:35,0,0,3515,81559,116.91,32
2026-01-05 09:21:46,0,0,3515,81559,116.29,32
2026-01-05 09:21:56,0,0,3515,81559,116.83,32
2026-01-05 09:22:06,0,0,3515,81559,116.26,32
2026-01-05 09:22:16,100,33,3515,81559,161.81,37
2026-01-05 09:22:26,0,0,3515,81559,115.54,32
2026-01-05 09:22:36,0,0,3515,81559,116.13,32
2026-01-05 09:22:46,0,0,3515,81559,163.05,33
2026-01-05 09:22:56,0,0,3515,81559,116.14,32
2026-01-05 09:23:06,0,0,3515,81559,116.83,32
2026-01-05 09:23:16,0,0,3515,81559,162.32,32
2026-01-05 09:23:26,0,0,3515,81559,116.16,32
2026-01-05 09:23:36,0,0,3515,81559,116.86,32
2026-01-05 09:23:46,0,0,3515,81559,161.82,33
2026-01-05 09:23:56,0,0,3515,81559,116.93,32
2026-01-05 09:24:06,0,0,3515,81559,116.36,32
2026-01-05 09:24:16,0,0,3515,81559,116.51,32
2026-01-05 09:24:27,0,0,3515,81559,115.46,32
2026-01-05 09:24:37,0,0,3515,81559,116.11,32
2026-01-05 09:24:47,0,0,3515,81559,116.95,32
2026-01-05 09:24:57,0,0,3515,81559,116.84,32
2026-01-05 09:25:07,0,0,3515,81559,116.11,32
2026-01-05 09:25:17,0,0,3515,81559,116.06,32
2026-01-05 09:25:27,0,0,3515,81559,116.90,32
2026-01-05 09:25:37,0,0,3515,81559,116.31,32
2026-01-05 09:25:47,0,0,3515,81559,116.29,32
2026-01-05 09:25:57,0,0,3515,81559,116.32,32
2026-01-05 09:26:07,0,0,3515,81559,162.69,33
2026-01-05 09:26:17,0,0,3515,81559,116.85,32
2026-01-05 09:26:27,0,0,3515,81559,116.88,32
2026-01-05 09:26:37,0,0,3515,81559,163.49,32
2026-01-05 09:26:47,0,0,3515,81559,116.25,32
2026-01-05 09:26:57,0,0,3515,81559,116.80,32
2026-01-05 09:27:07,0,0,3515,81559,117.16,32
2026-01-05 09:27:17,0,0,3515,81559,116.82,32
2026-01-05 09:27:27,0,0,3515,81559,116.16,32
2026-01-05 09:27:38,0,0,3515,81559,116.19,32
2026-01-05 09:27:48,0,0,3515,81559,116.10,32
2026-01-05 09:27:58,0,0,3515,81559,116.85,32
2026-01-05 09:28:08,0,0,3515,81559,116.16,32
2026-01-05 09:28:18,0,0,3515,81559,116.10,32
2026-01-05 09:28:28,0,0,3515,81559,116.84,32
2026-01-05 09:28:38,0,0,3515,81559,116.26,32
2026-01-05 09:28:48,0,0,3515,81559,116.28,32
2026-01-05 09:28:58,0,0,3515,81559,116.08,32
2026-01-05 09:29:08,0,0,3515,81559,116.29,32
2026-01-05 09:29:18,0,0,3515,81559,116.78,32
2026-01-05 09:29:28,0,0,3515,81559,162.26,33
2026-01-05 09:29:38,0,0,3515,81559,115.48,32
2026-01-05 09:29:48,0,0,3515,81559,116.87,32
2026-01-05 09:29:58,0,0,3515,81559,162.55,32
2026-01-05 09:30:08,0,0,3515,81559,116.04,32
2026-01-05 09:30:18,0,0,3515,81559,116.01,32
2026-01-05 09:30:28,0,0,3515,81559,117.05,32
2026-01-05 09:30:38,0,0,3515,81559,116.03,32
2026-01-05 09:30:48,0,0,3515,81559,116.05,32
2026-01-05 09:30:59,0,0,3515,81559,116.84,32
2026-01-05 09:31:09,0,0,3515,81559,120.36,32
2026-01-05 09:31:19,0,0,3515,81559,115.50,32
2026-01-05 09:31:29,0,0,3515,81559,116.85,32
2026-01-05 09:31:39,0,0,3515,81559,116.22,32
2026-01-05 09:31:49,60,20,3515,81559,148.96,39
2026-01-05 09:31:59,0,0,3515,81559,116.27,32
2026-01-05 09:32:09,0,0,3515,81559,116.19,32
2026-01-05 09:32:19,0,0,3515,81559,162.41,32
2026-01-05 09:32:29,0,0,3515,81559,116.11,32
2026-01-05 09:32:39,0,0,3515,81559,116.82,32
2026-01-05 09:32:49,0,0,3515,81559,143.49,32
2026-01-05 09:32:59,0,0,3515,81559,116.07,32
2026-01-05 09:33:09,0,0,3515,81559,116.02,32
2026-01-05 09:33:19,0,0,3515,81559,115.60,32
2026-01-05 09:33:29,0,0,3515,81559,116.83,32
2026-01-05 09:33:39,0,0,3515,81559,116.07,32
2026-01-05 09:33:49,0,0,3515,81559,116.89,32
2026-01-05 09:34:00,0,0,3515,81559,116.29,32
2026-01-05 09:34:10,0,0,3515,81559,116.06,32
2026-01-05 09:34:20,0,0,3515,81559,116.13,32
2026-01-05 09:34:30,0,0,3515,81559,116.79,32
2026-01-05 09:34:40,0,0,3515,81559,147.70,37
2026-01-05 09:34:50,0,0,3515,81559,116.82,32
2026-01-05 09:35:00,0,0,3515,81559,116.03,32
2026-01-05 09:35:10,0,0,3515,81559,161.42,32
2026-01-05 09:35:20,0,0,3515,81559,115.45,32
2026-01-05 09:35:30,0,0,3515,81559,116.77,32
2026-01-05 09:35:40,0,0,3515,81559,122.96,32
2026-01-05 09:35:50,0,0,3515,81559,116.05,32
2026-01-05 09:36:00,0,0,3515,81559,116.72,32
2026-01-05 09:36:10,0,0,3515,81559,116.11,32
2026-01-05 09:36:20,0,0,3515,81559,116.07,32
2026-01-05 09:36:30,0,0,3515,81559,116.75,32
2026-01-05 09:36:41,0,0,3515,81559,115.54,32
2026-01-05 09:36:51,0,0,3515,81559,116.05,32
2026-01-05 09:37:01,37,12,3515,81559,162.54,34
2026-01-05 09:37:11,0,0,3515,81559,116.12,32
2026-01-05 09:37:21,0,0,3515,81559,116.18,32
2026-01-05 09:37:31,0,0,3515,81559,162.91,32
2026-01-05 09:37:41,0,0,3515,81559,116.08,32
2026-01-05 09:37:51,0,0,3515,81559,116.02,32
2026-01-05 09:38:01,0,0,3515,81559,116.29,32
2026-01-05 09:38:11,0,0,3515,81559,116.22,32
2026-01-05 09:38:21,0,0,3515,81559,116.71,32
2026-01-05 09:38:31,0,0,3515,81559,116.05,32
2026-01-05 09:38:41,0,0,3515,81559,116.03,32
2026-01-05 09:38:51,0,0,3515,81559,115.40,32
2026-01-05 09:39:01,0,0,3515,81559,116.06,32
2026-01-05 09:39:11,0,0,3515,81559,116.05,32
2026-01-05 09:39:21,0,0,3515,81559,124.96,32
2026-01-05 09:39:32,0,0,3515,81559,116.77,32
2026-01-05 09:39:42,0,0,3515,81559,116.77,32
2026-01-05 09:39:52,0,0,3515,81559,127.57,32
2026-01-05 09:40:02,0,0,3515,81559,116.78,32
2026-01-05 09:40:12,0,0,3515,81559,116.80,32
2026-01-05 09:40:22,0,0,3515,81559,128.96,32
2026-01-05 09:40:32,0,0,3515,81559,116.02,32
2026-01-05 09:40:42,0,0,3515,81559,116.29,32
2026-01-05 09:40:52,20,7,3515,81559,150.39,34
2026-01-05 09:41:02,0,0,3515,81559,116.17,32
2026-01-05 09:41:12,0,0,3515,81559,116.08,32
2026-01-05 09:41:22,0,0,3515,81559,152.67,33
2026-01-05 09:41:32,0,0,3515,81559,116.79,32
2026-01-05 09:41:42,0,0,3515,81559,116.24,32
2026-01-05 09:41:52,0,0,3515,81559,150.62,32
2026-01-05 09:42:02,0,0,3515,81559,116.82,32
2026-01-05 09:42:12,0,0,3515,81559,116.85,32
2026-01-05 09:42:22,0,0,3515,81559,150.04,32
2026-01-05 09:42:33,0,0,3515,81559,116.17,32
2026-01-05 09:42:43,0,0,3515,81559,127.69,32
2026-01-05 09:42:53,0,0,3515,81559,116.99,32
2026-01-05 09:43:03,0,0,3515,81559,116.82,32
2026-01-05 09:43:13,0,0,3515,81559,128.91,32
2026-01-05 09:43:23,0,0,3515,81559,116.12,32
2026-01-05 09:43:33,0,0,3515,81559,116.26,32
2026-01-05 09:43:43,0,0,3515,81559,128.67,32
2026-01-05 09:43:53,0,0,3515,81559,116.15,32
2026-01-05 09:44:03,0,0,3515,81559,116.17,32
2026-01-05 09:44:13,0,0,3515,81559,127.08,32
2026-01-05 09:44:23,0,0,3515,81559,116.84,32
2026-01-05 09:44:33,0,0,3515,81559,116.76,32
2026-01-05 09:44:43,0,0,3515,81559,116.89,32
2026-01-05 09:44:53,0,0,3515,81559,116.85,32
2026-01-05 09:45:03,0,0,3515,81559,116.83,32
2026-01-05 09:45:13,0,0,3515,81559,116.84,32
2026-01-05 09:45:23,0,0,3515,81559,116.02,32
2026-01-05 09:45:33,0,0,3515,81559,116.01,32
2026-01-05 09:45:44,0,0,3515,81559,116.77,32
2026-01-05 09:45:54,0,0,3515,81559,116.77,32
2026-01-05 09:46:04,0,0,3515,81559,126.19,32
2026-01-05 09:46:14,0,0,3515,81559,122.88,32
2026-01-05 09:46:24,0,0,3515,81559,116.78,32
2026-01-05 09:46:34,0,0,3515,81559,129.60,32
2026-01-05 09:46:44,58,19,3515,81559,151.39,39
2026-01-05 09:46:54,0,0,3515,81559,116.75,32
2026-01-05 09:47:04,0,0,3515,81559,126.00,32
2026-01-05 09:47:14,0,0,3515,81559,151.09,32
2026-01-05 09:47:24,0,0,3515,81559,116.81,32
2026-01-05 09:47:34,0,0,3515,81559,128.69,32
2026-01-05 09:47:44,0,0,3515,81559,149.93,32
2026-01-05 09:47:54,0,0,3515,81559,116.78,32
2026-01-05 09:48:04,0,0,3515,81559,116.97,32
2026-01-05 09:48:14,0,0,3515,81559,116.95,32
2026-01-05 09:48:24,0,0,3515,81559,116.79,32
2026-01-05 09:48:34,0,0,3515,81559,116.29,32
2026-01-05 09:48:44,0,0,3515,81559,116.66,32
2026-01-05 09:48:54,0,0,3515,81559,116.77,32
2026-01-05 09:49:04,0,0,3515,81559,116.82,32
2026-01-05 09:49:14,0,0,3515,81559,116.96,32
2026-01-05 09:49:24,5,1,3515,81559,128.46,36
2026-01-05 09:49:34,0,0,3515,81559,116.57,32
2026-01-05 09:49:45,0,0,3515,81559,116.35,32
2026-01-05 09:49:55,0,0,3515,81559,126.43,32
2026-01-05 09:50:05,0,0,3515,81559,116.05,32
2026-01-05 09:50:15,0,0,3515,81559,116.81,32
2026-01-05 09:50:25,0,0,3515,81559,116.40,32
2026-01-05 09:50:35,0,0,3515,81559,116.02,32
2026-01-05 09:50:45,0,0,3515,81559,116.07,32
2026-01-05 09:50:55,0,0,3515,81559,116.79,32
2026-01-05 09:51:05,0,0,3515,81559,116.80,32
2026-01-05 09:51:15,0,0,3515,81559,116.04,32
2026-01-05 09:51:25,0,0,3515,81559,116.86,32
2026-01-05 09:51:35,72,24,3515,81559,150.78,34
2026-01-05 09:51:45,0,0,3515,81559,116.75,32
2026-01-05 09:51:55,0,0,3515,81559,116.85,32
2026-01-05 09:52:05,0,0,3515,81559,150.83,32
2026-01-05 09:52:15,0,0,3515,81559,126.12,32
2026-01-05 09:52:25,0,0,3515,81559,116.06,32
2026-01-05 09:52:35,0,0,3515,81559,117.27,32
2026-01-05 09:52:45,0,0,3515,81559,127.46,32
2026-01-05 09:52:55,0,0,3515,81559,116.83,32
2026-01-05 09:53:05,0,0,3515,81559,116.36,32
2026-01-05 09:53:15,0,0,3515,81559,116.27,32
2026-01-05 09:53:26,0,0,3515,81559,116.08,32
2026-01-05 09:53:36,0,0,3515,81559,116.14,32
2026-01-05 09:53:46,0,0,3515,81559,116.83,32
2026-01-05 09:53:56,0,0,3515,81559,116.11,32
2026-01-05 09:54:06,0,0,3515,81559,115.49,32
2026-01-05 09:54:16,0,0,3515,81559,116.86,32
2026-01-05 09:54:26,0,0,3515,81559,116.85,32
2026-01-05 09:54:36,0,0,3515,81559,116.85,32
2026-01-05 09:54:46,0,0,3515,81559,116.61,32
2026-01-05 09:54:56,0,0,3515,81559,150.49,33
2026-01-05 09:55:06,0,0,3515,81559,116.85,32
2026-01-05 09:55:16,0,0,3515,81559,116.87,32
2026-01-05 09:55:26,0,0,3515,81559,150.72,32
2026-01-05 09:55:36,0,0,3515,81559,128.61,32
2026-01-05 09:55:46,0,0,3515,81559,116.34,32
2026-01-05 09:55:56,0,0,3515,81559,119.33,32
2026-01-05 09:56:06,0,0,3515,81559,129.22,32
2026-01-05 09:56:16,0,0,3515,81559,116.12,32
2026-01-05 09:56:26,0,0,3515,81559,116.25,32
2026-01-05 09:56:36,0,0,3515,81559,116.94,32
2026-01-05 09:56:46,0,0,3515,81559,116.90,32
2026-01-05 09:56:57,0,0,3515,81559,116.95,32
2026-01-05 09:57:07,0,0,3515,81559,116.94,32
2026-01-05 09:57:17,0,0,3515,81559,116.13,32
2026-01-05 09:57:27,0,0,3515,81559,116.18,32
2026-01-05 09:57:37,0,0,3515,81559,116.87,32
2026-01-05 09:57:47,0,0,3515,81559,116.16,32
2026-01-05 09:57:57,0,0,3515,81559,116.93,32
2026-01-05 09:58:07,0,0,3515,81559,116.91,32
2026-01-05 09:58:17,35,12,3515,81559,150.18,34
2026-01-05 09:58:27,0,0,3515,81559,116.94,32
2026-01-05 09:58:37,0,0,3515,81559,116.19,32
2026-01-05 09:58:47,0,0,3515,81559,148.41,33
2026-01-05 09:58:57,0,0,3515,81559,128.28,33
2026-01-05 09:59:07,0,0,3515,81559,115.51,32
2026-01-05 09:59:17,0,0,3515,81559,151.88,32
2026-01-05 09:59:27,0,0,3515,81559,129.85,32
2026-01-05 09:59:37,0,0,3515,81559,116.81,32
2026-01-05 09:59:47,0,0,3515,81559,126.58,32
2026-01-05 09:59:57,0,0,3515,81559,128.71,32
2026-01-05 10:00:07,0,0,3515,81559,116.30,32
2026-01-05 10:00:17,0,0,3515,81559,116.40,32
2026-01-05 10:00:27,0,0,3515,81559,117.01,32
2026-01-05 10:00:38,0,0,3515,81559,116.88,32
2026-01-05 10:00:48,0,0,3515,81559,116.97,32
2026-01-05 10:00:58,0,0,3515,81559,116.93,32
2026-01-05 10:01:08,0,0,3515,81559,148.91,34
2026-01-05 10:01:18,0,0,3515,81559,116.89,32
2026-01-05 10:01:28,0,0,3515,81559,116.91,32
2026-01-05 10:01:38,0,0,3515,81559,150.88,33
2026-01-05 10:01:48,0,0,3515,81559,116.89,32
2026-01-05 10:01:58,0,0,3515,81559,116.11,32
2026-01-05 10:02:08,0,0,3515,81559,147.92,32
2026-01-05 10:02:18,0,0,3515,81559,116.17,32
2026-01-05 10:02:28,0,0,3515,81559,116.25,32
2026-01-05 10:02:38,0,0,3515,81559,116.50,32
2026-01-05 10:02:48,0,0,3515,81559,127.98,33
2026-01-05 10:02:58,0,0,3515,81559,116.84,32
2026-01-05 10:03:08,0,0,3515,81559,116.92,32
2026-01-05 10:03:18,0,0,3515,81559,128.40,32
2026-01-05 10:03:28,0,0,3515,81559,116.13,32
2026-01-05 10:03:38,0,0,3515,81559,116.91,32
2026-01-05 10:03:49,0,0,3515,81559,117.21,32
2026-01-05 10:03:59,0,0,3515,81559,116.83,32
2026-01-05 10:04:09,0,0,3515,81559,116.22,32
2026-01-05 10:04:19,0,0,3515,81559,116.98,32
2026-01-05 10:04:29,0,0,3515,81559,116.11,32
2026-01-05 10:04:39,0,0,3515,81559,116.18,32
2026-01-05 10:04:49,0,0,3515,81559,116.88,32
2026-01-05 10:04:59,14,5,3515,81559,148.98,38
2026-01-05 10:05:09,0,0,3515,81559,116.93,32
2026-01-05 10:05:19,0,0,3515,81559,116.88,32
2026-01-05 10:05:29,35,12,3515,81559,150.14,40
2026-01-05 10:05:39,30,10,3515,81559,126.93,33
2026-01-05 10:05:49,0,0,3515,81559,115.60,32
2026-01-05 10:05:59,0,0,3515,81559,149.56,33
2026-01-05 10:06:09,0,0,3515,81559,125.98,33
2026-01-05 10:06:19,0,0,3515,81559,116.39,32
2026-01-05 10:06:29,0,0,3515,81559,150.86,33
2026-01-05 10:06:39,0,0,3515,81559,129.06,32
2026-01-05 10:06:49,0,0,3515,81559,116.90,32
2026-01-05 10:06:59,0,0,3515,81559,117.95,32
2026-01-05 10:07:09,0,0,3515,81559,117.01,32
2026-01-05 10:07:19,0,0,3515,81559,116.93,32
2026-01-05 10:07:30,0,0,3515,81559,116.46,32
2026-01-05 10:07:40,0,0,3515,81559,116.25,32
2026-01-05 10:07:50,0,0,3515,81559,116.18,32
2026-01-05 10:08:00,0,0,3515,81559,116.46,32
