timestamp,util_gpu,util_mem,mem_used_mb,mem_total_mb,power_w,temp_c
2026-01-05 09:03:37,0,0,3515,81559,117.71,33
2026-01-05 09:03:47,0,0,3515,81559,150.99,33
2026-01-05 09:03:57,0,0,3515,81559,130.50,33
2026-01-05 09:04:08,0,0,3515,81559,118.45,33
2026-01-05 09:04:18,0,0,3515,81559,152.89,33
2026-01-05 09:04:28,0,0,3515,81559,128.51,33
2026-01-05 09:04:38,0,0,3515,81559,117.66,33
2026-01-05 09:04:48,0,0,3515,81559,136.89,33
2026-01-05 09:04:58,0,0,3515,81559,130.22,33
2026-01-05 09:05:08,0,0,3515,81559,118.47,33
2026-01-05 09:05:18,0,0,3515,81559,117.94,33
2026-01-05 09:05:28,0,0,3515,81559,128.30,33
2026-01-05 09:05:38,0,0,3515,81559,117.64,33
2026-01-05 09:05:48,0,0,3515,81559,118.32,33
2026-01-05 09:05:58,0,0,3515,81559,118.54,33
2026-01-05 09:06:08,0,0,3515,81559,118.42,33
2026-01-05 09:06:18,0,0,3515,81559,117.46,33
2026-01-05 09:06:28,0,0,3515,81559,118.87,33
2026-01-05 09:06:38,0,0,3515,81559,118.41,33
2026-01-05 09:06:48,0,0,3515,81559,117.87,33
2026-01-05 09:06:58,0,0,3515,81559,118.53,33
2026-01-05 09:07:08,0,0,3515,81559,153.87,33
2026-01-05 09:07:18,0,0,3515,81559,118.48,33
2026-01-05 09:07:29,0,0,3515,81559,118.47,33
2026-01-05 09:07:39,0,0,3515,81559,153.50,33
2026-01-05 09:07:49,0,0,3515,81559,118.47,33
2026-01-05 09:07:59,0,0,3515,81559,118.49,33
2026-01-05 09:08:09,0,0,3515,81559,151.79,33
2026-01-05 09:08:19,0,0,3515,81559,129.57,33
2026-01-05 09:08:29,0,0,3515,81559,117.71,33
2026-01-05 09:08:39,0,0,3515,81559,118.63,33
2026-01-05 09:08:49,0,0,3515,81559,129.52,33
2026-01-05 09:08:59,0,0,3515,81559,117.69,33
2026-01-05 09:09:09,0,0,3515,81559,118.43,33
2026-01-05 09:09:19,0,0,3515,81559,130.27,33
2026-01-05 09:09:29,0,0,3515,81559,117.67,33
2026-01-05 09:09:39,0,0,3515,81559,117.70,33
2026-01-05 09:09:49,0,0,3515,81559,129.72,33
2026-01-05 09:09:59,0,0,3515,81559,117.83,33
2026-01-05 09:10:10,0,0,3515,81559,117.87,33
2026-01-05 09:10:20,0,0,3515,81559,129.47,33
2026-01-05 09:10:30,29,10,3515,81559,129.91,33
2026-01-05 09:10:40,0,0,3515,81559,117.85,33
2026-01-05 09:10:50,0,0,3515,81559,128.40,33
2026-01-05 09:11:00,0,0,3515,81559,128.18,33
2026-01-05 09:11:10,0,0,3515,81559,117.77,33
2026-01-05 09:11:20,0,0,3515,81559,130.06,33
2026-01-05 09:11:30,0,0,3515,81559,154.18,33
2026-01-05 09:11:40,0,0,3515,81559,117.65,33
2026-01-05 09:11:50,0,0,3515,81559,130.47,33
2026-01-05 09:12:00,0,0,3515,81559,153.25,33
2026-01-05 09:12:10,0,0,3515,81559,117.67,33
2026-01-05 09:12:20,0,0,3515,81559,117.69,33
2026-01-05 09:12:31,0,0,3515,81559,139.87,33
2026-01-05 09:12:41,0,0,3515,81559,117.65,33
2026-01-05 09:12:51,0,0,3515,81559,117.68,33
2026-01-05 09:13:01,0,0,3515,81559,140.95,33
2026-01-05 09:13:11,0,0,3515,81559,117.77,33
2026-01-05 09:13:21,0,0,3515,81559,117.75,33
2026-01-05 09:13:31,0,0,3515,81559,140.69,33
2026-01-05 09:13:41,0,0,3515,81559,117.84,33
2026-01-05 09:13:51,0,0,3515,81559,117.83,33
2026-01-05 09:14:01,0,0,3515,81559,140.28,33
2026-01-05 09:14:11,0,0,3515,81559,117.77,33
2026-01-05 09:14:21,0,0,3515,81559,117.77,33
2026-01-05 09:14:31,0,0,3515,81559,140.40,33
2026-01-05 09:14:41,0,0,3515,81559,117.64,33
2026-01-05 09:14:51,0,0,3515,81559,117.65,33
2026-01-05 09:15:01,0,0,3515,81559,141.55,33
2026-01-05 09:15:11,0,0,3515,81559,117.58,33
2026-01-05 09:15:21,0,0,3515,81559,117.71,32
2026-01-05 09:15:32,0,0,3515,81559,140.44,33
2026-01-05 09:15:42,0,0,3515,81559,117.56,32
2026-01-05 09:15:52,0,0,3515,81559,117.62,32
2026-01-05 09:16:02,0,0,3515,81559,140.93,33
2026-01-05 09:16:12,0,0,3515,81559,117.69,33
2026-01-05 09:16:22,0,0,3515,81559,117.69,33
2026-01-05 09:16:32,0,0,3515,81559,141.12,33
2026-01-05 09:16:42,0,0,3515,81559,128.51,34
2026-01-05 09:16:52,0,0,3515,81559,129.37,33
2026-01-05 09:17:02,0,0,3515,81559,141.62,33
2026-01-05 09:17:12,30,10,3515,81559,129.59,33
2026-01-05 09:17:22,0,0,3515,81559,128.31,33
2026-01-05 09:17:32,0,0,3515,81559,141.00,33
2026-01-05 09:17:42,30,10,3515,81559,127.85,33
2026-01-05 09:17:52,0,0,3515,81559,128.79,33
2026-01-05 09:18:02,0,0,3515,81559,140.80,33
2026-01-05 09:18:12,0,0,3515,81559,130.29,33
2026-01-05 09:18:22,0,0,3515,81559,129.46,33
2026-01-05 09:18:32,0,0,3515,81559,140.73,33
2026-01-05 09:18:42,10,3,3515,81559,129.22,33
2026-01-05 09:18:52,0,0,3515,81559,130.36,33
2026-01-05 09:19:02,0,0,3515,81559,142.09,33
2026-01-05 09:19:13,0,0,3515,81559,131.62,33
2026-01-05 09:19:23,0,0,3515,81559,121.08,35
2026-01-05 09:19:33,0,0,3515,81559,141.38,33
2026-01-05 09:19:43,0,0,3515,81559,128.70,33
2026-01-05 09:19:53,0,0,3515,81559,117.81,33
2026-01-05 09:20:03,0,0,3515,81559,140.89,33
2026-01-05 09:20:13,0,0,3515,81559,129.76,33
2026-01-05 09:20:23,0,0,3515,81559,129.71,33
2026-01-05 09:20:33,0,0,3515,81559,135.73,33
2026-01-05 09:20:43,0,0,3515,81559,121.19,33
2026-01-05 09:20:53,0,0,3515,81559,130.61,33
2026-01-05 09:21:03,0,0,3515,81559,117.89,33
2026-01-05 09:21:13,0,0,3515,81559,117.90,33
2026-01-05 09:21:23,0,0,3515,81559,128.17,33
2026-01-05 09:21:33,0,0,3515,81559,117.85,33
2026-01-05 09:21:43,0,0,3515,81559,117.76,33
2026-01-05 09:21:54,0,0,3515,81559,128.68,33
2026-01-05 09:22:04,0,0,3515,81559,117.87,33
2026-01-05 09:22:14,0,0,3515,81559,117.83,33
2026-01-05 09:22:24,0,0,3515,81559,129.47,33
2026-01-05 09:22:34,0,0,3515,81559,117.80,33
2026-01-05 09:22:44,0,0,3515,81559,117.81,33
2026-01-05 09:22:54,0,0,3515,81559,117.93,33
2026-01-05 09:23:04,0,0,3515,81559,117.70,33
2026-01-05 09:23:14,0,0,3515,81559,117.83,33
2026-01-05 09:23:24,0,0,3515,81559,121.82,36
2026-01-05 09:23:34,0,0,3515,81559,117.74,33
2026-01-05 09:23:44,0,0,3515,81559,117.84,33
2026-01-05 09:23:54,30,10,3515,81559,140.93,34
2026-01-05 09:24:04,0,0,3515,81559,117.87,33
2026-01-05 09:24:14,0,0,3515,81559,117.87,33
2026-01-05 09:24:24,0,0,3515,81559,139.96,33
2026-01-05 09:24:34,0,0,3515,81559,117.86,33
2026-01-05 09:24:44,0,0,3515,81559,117.85,33
2026-01-05 09:24:54,0,0,3515,81559,140.90,33
2026-01-05 09:25:04,0,0,3515,81559,118.36,33
2026-01-05 09:25:14,0,0,3515,81559,118.46,33
2026-01-05 09:25:24,0,0,3515,81559,141.62,33
2026-01-05 09:25:34,0,0,3515,81559,118.40,33
2026-01-05 09:25:44,0,0,3515,81559,118.35,33
2026-01-05 09:25:54,0,0,3515,81559,140.61,33
2026-01-05 09:26:05,0,0,3515,81559,118.31,33
2026-01-05 09:26:15,0,0,3515,81559,118.39,33
2026-01-05 09:26:25,0,0,3515,81559,118.34,33
2026-01-05 09:26:35,0,0,3515,81559,118.30,33
2026-01-05 09:26:45,0,0,3515,81559,118.32,33
2026-01-05 09:26:55,0,0,3515,81559,123.61,33
2026-01-05 09:27:05,0,0,3515,81559,118.25,32
2026-01-05 09:27:15,0,0,3515,81559,118.27,33
2026-01-05 09:27:25,0,0,3515,81559,133.25,33
2026-01-05 09:27:35,0,0,3515,81559,118.26,32
2026-01-05 09:27:45,0,0,3515,81559,118.25,32
2026-01-05 09:27:55,0,0,3515,81559,118.31,33
2026-01-05 09:28:05,0,0,3515,81559,129.94,34
2026-01-05 09:28:15,0,0,3515,81559,117.39,32
2026-01-05 09:28:25,0,0,3515,81559,141.60,33
2026-01-05 09:28:35,30,10,3515,81559,129.02,33
2026-01-05 09:28:45,0,0,3515,81559,129.77,35
2026-01-05 09:28:55,0,0,3515,81559,140.15,33
2026-01-05 09:29:05,0,0,3515,81559,118.28,33
2026-01-05 09:29:15,0,0,3515,81559,129.19,33
2026-01-05 09:29:25,0,0,3515,81559,142.36,33
2026-01-05 09:29:35,0,0,3515,81559,117.64,33
2026-01-05 09:29:45,0,0,3515,81559,129.28,33
2026-01-05 09:29:56,0,0,3515,81559,117.69,33
2026-01-05 09:30:06,0,0,3515,81559,117.66,33
2026-01-05 09:30:16,0,0,3515,81559,128.46,33
2026-01-05 09:30:26,0,0,3515,81559,117.64,32
2026-01-05 09:30:36,0,0,3515,81559,117.65,33
2026-01-05 09:30:46,0,0,3515,81559,130.05,33
2026-01-05 09:30:56,0,0,3515,81559,117.66,33
2026-01-05 09:31:06,0,0,3515,81559,117.68,33
2026-01-05 09:31:16,0,0,3515,81559,129.02,33
2026-01-05 09:31:26,0,0,3515,81559,117.73,33
2026-01-05 09:31:36,20,7,3515,81559,132.35,33
2026-01-05 09:31:46,0,0,3515,81559,118.35,33
2026-01-05 09:31:56,0,0,3515,81559,117.70,33
2026-01-05 09:32:06,30,10,3515,81559,129.48,33
2026-01-05 09:32:16,0,0,3515,81559,117.78,33
2026-01-05 09:32:26,0,0,3515,81559,117.61,33
2026-01-05 09:32:36,7,2,3515,81559,122.57,36
2026-01-05 09:32:46,0,0,3515,81559,117.75,33
2026-01-05 09:32:57,0,0,3515,81559,117.69,33
2026-01-05 09:33:07,30,10,3515,81559,127.52,33
2026-01-05 09:33:17,0,0,3515,81559,117.77,33
2026-01-05 09:33:27,0,0,3515,81559,117.71,33
2026-01-05 09:33:37,0,0,3515,81559,128.37,33
2026-01-05 09:33:47,0,0,3515,81559,117.82,33
2026-01-05 09:33:57,0,0,3515,81559,117.67,33
2026-01-05 09:34:07,0,0,3515,81559,127.78,33
2026-01-05 09:34:17,0,0,3515,81559,117.81,33
2026-01-05 09:34:27,0,0,3515,81559,117.72,33
2026-01-05 09:34:37,0,0,3515,81559,128.06,33
2026-01-05 09:34:47,0,0,3515,81559,140.58,33
2026-01-05 09:34:57,0,0,3515,81559,117.69,33
2026-01-05 09:35:07,0,0,3515,81559,117.93,33
2026-01-05 09:35:17,0,0,3515,81559,140.32,33
2026-01-05 09:35:27,0,0,3515,81559,117.71,33
2026-01-05 09:35:37,0,0,3515,81559,128.38,33
2026-01-05 09:35:47,0,0,3515,81559,140.57,33
2026-01-05 09:35:58,0,0,3515,81559,117.75,33
2026-01-05 09:36:08,0,0,3515,81559,128.06,33
2026-01-05 09:36:18,0,0,3515,81559,117.97,33
2026-01-05 09:36:28,0,0,3515,81559,117.74,33
2026-01-05 09:36:38,0,0,3515,81559,131.55,33
2026-01-05 09:36:48,0,0,3515,81559,118.45,33
2026-01-05 09:36:58,0,0,3515,81559,118.39,33
2026-01-05 09:37:08,0,0,3515,81559,131.49,33
2026-01-05 09:37:18,0,0,3515,81559,117.63,33
2026-01-05 09:37:28,0,0,3515,81559,118.33,33
2026-01-05 09:37:38,0,0,3515,81559,129.19,33
2026-01-05 09:37:48,0,0,3515,81559,118.32,33
2026-01-05 09:37:58,0,0,3515,81559,118.32,33
2026-01-05 09:38:08,0,0,3515,81559,129.35,33
2026-01-05 09:38:19,0,0,3515,81559,118.36,33
2026-01-05 09:38:29,0,0,3515,81559,118.37,33
2026-01-05 09:38:39,0,0,3515,81559,130.42,33
2026-01-05 09:38:49,0,0,3515,81559,118.44,33
2026-01-05 09:38:59,0,0,3515,81559,118.38,33
2026-01-05 09:39:09,0,0,3515,81559,130.23,33
2026-01-05 09:39:20,0,0,3515,81559,118.31,33
2026-01-05 09:39:30,0,0,3515,81559,118.32,33
2026-01-05 09:39:40,0,0,3515,81559,139.72,37
2026-01-05 09:39:50,0,0,3515,81559,118.23,33
2026-01-05 09:40:00,0,0,3515,81559,118.24,33
2026-01-05 09:40:10,2,0,3515,81559,150.25,34
2026-01-05 09:40:20,0,0,3515,81559,118.28,33
2026-01-05 09:40:30,0,0,3515,81559,118.30,33
2026-01-05 09:40:40,0,0,3515,81559,152.12,33
2026-01-05 09:40:50,0,0,3515,81559,118.29,33
2026-01-05 09:41:00,0,0,3515,81559,118.30,33
2026-01-05 09:41:10,0,0,3515,81559,152.90,33
2026-01-05 09:41:20,0,0,3515,81559,118.31,33
2026-01-05 09:41:30,0,0,3515,81559,117.47,33
2026-01-05 09:41:40,0,0,3515,81559,150.32,33
2026-01-05 09:41:50,0,0,3515,81559,117.55,33
2026-01-05 09:42:00,0,0,3515,81559,117.49,33
2026-01-05 09:42:10,0,0,3515,81559,118.36,33
2026-01-05 09:42:20,0,0,3515,81559,118.30,33
2026-01-05 09:42:30,0,0,3515,81559,118.34,33
2026-01-05 09:42:40,0,0,3515,81559,117.80,33
2026-01-05 09:42:51,0,0,3515,81559,117.62,33
2026-01-05 09:43:01,0,0,3515,81559,118.27,33
2026-01-05 09:43:11,0,0,3515,81559,117.58,33
2026-01-05 09:43:21,0,0,3515,81559,118.24,32
2026-01-05 09:43:31,0,0,3515,81559,118.22,32
2026-01-05 09:43:41,0,0,3515,81559,117.57,33
2026-01-05 09:43:51,0,0,3515,81559,117.56,32
2026-01-05 09:44:01,0,0,3515,81559,117.50,32
2026-01-05 09:44:11,0,0,3515,81559,117.58,33
2026-01-05 09:44:21,0,0,3515,81559,118.27,33
2026-01-05 09:44:31,0,0,3515,81559,117.45,32
2026-01-05 09:44:41,0,0,3515,81559,117.42,33
2026-01-05 09:44:51,0,0,3515,81559,116.77,32
2026-01-05 09:45:01,0,0,3515,81559,118.21,32
2026-01-05 09:45:11,0,0,3515,81559,118.19,32
2026-01-05 09:45:21,0,0,3515,81559,117.54,32
2026-01-05 09:45:31,0,0,3515,81559,118.16,32
2026-01-05 09:45:41,0,0,3515,81559,117.28,32
2026-01-05 09:45:51,0,0,3515,81559,117.39,33
2026-01-05 09:46:01,0,0,3515,81559,117.51,32
2026-01-05 09:46:11,0,0,3515,81559,118.28,32
2026-01-05 09:46:21,0,0,3515,81559,117.46,33
2026-01-05 09:46:32,0,0,3515,81559,119.64,33
2026-01-05 09:46:42,0,0,3515,81559,117.50,33
2026-01-05 09:46:52,0,0,3515,81559,118.26,33
2026-01-05 09:47:02,0,0,3515,81559,117.46,33
2026-01-05 09:47:12,0,0,3515,81559,117.69,33
2026-01-05 09:47:22,0,0,3515,81559,117.53,33
2026-01-05 09:47:32,0,0,3515,81559,116.90,33
2026-01-05 09:47:42,0,0,3515,81559,117.54,33
2026-01-05 09:47:52,0,0,3515,81559,117.54,33
2026-01-05 09:48:02,0,0,3515,81559,117.48,33
2026-01-05 09:48:12,0,0,3515,81559,117.45,33
2026-01-05 09:48:22,0,0,3515,81559,117.54,33
2026-01-05 09:48:32,0,0,3515,81559,117.41,32
2026-01-05 09:48:42,0,0,3515,81559,117.42,32
2026-01-05 09:48:52,0,0,3515,81559,117.44,32
2026-01-05 09:49:02,0,0,3515,81559,117.64,32
2026-01-05 09:49:12,0,0,3515,81559,118.26,32
2026-01-05 09:49:22,0,0,3515,81559,118.17,32
2026-01-05 09:49:32,0,0,3515,81559,164.85,34
2026-01-05 09:49:42,0,0,3515,81559,117.34,32
2026-01-05 09:49:53,0,0,3515,81559,118.18,32
2026-01-05 09:50:03,0,0,3515,81559,163.28,33
2026-01-05 09:50:13,0,0,3515,81559,117.36,32
2026-01-05 09:50:23,0,0,3515,81559,117.27,32
2026-01-05 09:50:33,0,0,3515,81559,164.10,33
2026-01-05 09:50:43,0,0,3515,81559,116.74,32
2026-01-05 09:50:53,0,0,3515,81559,117.33,32
2026-01-05 09:51:03,0,0,3515,81559,118.03,32
2026-01-05 09:51:13,0,0,3515,81559,117.48,32
2026-01-05 09:51:23,0,0,3515,81559,117.47,32
2026-01-05 09:51:33,0,0,3515,81559,161.18,32
2026-01-05 09:51:43,0,0,3515,81559,118.07,32
2026-01-05 09:51:53,0,0,3515,81559,118.11,32
2026-01-05 09:52:03,0,0,3515,81559,117.45,32
2026-01-05 09:52:13,0,0,3515,81559,117.29,32
2026-01-05 09:52:23,0,0,3515,81559,117.31,32
2026-01-05 09:52:33,0,0,3515,81559,118.21,32
2026-01-05 09:52:43,0,0,3515,81559,117.46,32
2026-01-05 09:52:53,0,0,3515,81559,117.35,32
2026-01-05 09:53:04,0,0,3515,81559,117.41,32
2026-01-05 09:53:14,0,0,3515,81559,117.43,33
2026-01-05 09:53:24,0,0,3515,81559,117.40,32
2026-01-05 09:53:34,0,0,3515,81559,116.98,32
2026-01-05 09:53:44,0,0,3515,81559,117.53,33
2026-01-05 09:53:54,0,0,3515,81559,117.50,32
2026-01-05 09:54:04,0,0,3515,81559,116.88,32
2026-01-05 09:54:14,0,0,3515,81559,117.46,33
2026-01-05 09:54:24,0,0,3515,81559,117.48,32
2026-01-05 09:54:34,0,0,3515,81559,117.52,33
2026-01-05 09:54:44,0,0,3515,81559,117.65,33
2026-01-05 09:54:54,0,0,3515,81559,117.53,33
2026-01-05 09:55:04,0,0,3515,81559,117.72,33
2026-01-05 09:55:14,0,0,3515,81559,117.51,33
2026-01-05 09:55:24,0,0,3515,81559,117.40,33
2026-01-05 09:55:34,0,0,3515,81559,118.37,33
2026-01-05 09:55:44,0,0,3515,81559,117.53,33
2026-01-05 09:55:54,0,0,3515,81559,117.42,33
2026-01-05 09:56:04,0,0,3515,81559,117.71,33
2026-01-05 09:56:14,0,0,3515,81559,117.46,33
2026-01-05 09:56:24,0,0,3515,81559,117.61,33
2026-01-05 09:56:34,0,0,3515,81559,117.52,33
2026-01-05 09:56:44,0,0,3515,81559,118.31,33
2026-01-05 09:56:54,0,0,3515,81559,117.70,33
2026-01-05 09:57:04,0,0,3515,81559,118.38,33
2026-01-05 09:57:15,0,0,3515,81559,117.74,33
2026-01-05 09:57:25,0,0,3515,81559,117.50,33
2026-01-05 09:57:35,0,0,3515,81559,117.52,33
2026-01-05 09:57:45,0,0,3515,81559,117.58,33
2026-01-05 09:57:55,0,0,3515,81559,117.57,33
2026-01-05 09:58:05,0,0,3515,81559,117.55,33
2026-01-05 09:58:15,0,0,3515,81559,117.54,33
2026-01-05 09:58:25,0,0,3515,81559,128.54,33
2026-01-05 09:58:35,0,0,3515,81559,118.33,33
2026-01-05 09:58:45,0,0,3515,81559,117.52,33
2026-01-05 09:58:55,0,0,3515,81559,127.88,33
2026-01-05 09:59:05,0,0,3515,81559,117.69,33
2026-01-05 09:59:15,0,0,3515,81559,117.70,33
2026-01-05 09:59:25,0,0,3515,81559,130.00,33
2026-01-05 09:59:35,0,0,3515,81559,117.71,33
2026-01-05 09:59:45,0,0,3515,81559,117.74,33
2026-01-05 09:59:55,0,0,3515,81559,128.65,33
2026-01-05 10:00:05,0,0,3515,81559,118.38,33
2026-01-05 10:00:15,0,0,3515,81559,118.36,33
2026-01-05 10:00:25,0,0,3515,81559,130.30,33
2026-01-05 10:00:35,0,0,3515,81559,117.57,33
2026-01-05 10:00:46,0,0,3515,81559,117.59,33
2026-01-05 10:00:56,0,0,3515,81559,128.44,33
2026-01-05 10:01:06,0,0,3515,81559,118.34,33
2026-01-05 10:01:16,0,0,3515,81559,117.49,33
2026-01-05 10:01:26,0,0,3515,81559,130.81,33
2026-01-05 10:01:36,0,0,3515,81559,118.27,33
2026-01-05 10:01:46,0,0,3515,81559,117.46,33
2026-01-05 10:01:56,0,0,3515,81559,128.66,33
2026-01-05 10:02:06,0,0,3515,81559,117.46,33
2026-01-05 10:02:16,0,0,3515,81559,117.41,33
2026-01-05 10:02:26,0,0,3515,81559,129.17,33
2026-01-05 10:02:36,0,0,3515,81559,118.31,33
2026-01-05 10:02:46,0,0,3515,81559,117.44,33
2026-01-05 10:02:56,0,0,3515,81559,131.24,33
2026-01-05 10:03:06,0,0,3515,81559,118.21,33
2026-01-05 10:03:16,0,0,3515,81559,118.33,33
2026-01-05 10:03:26,0,0,3515,81559,130.46,33
2026-01-05 10:03:36,0,0,3515,81559,117.46,33
2026-01-05 10:03:47,0,0,3515,81559,117.50,33
2026-01-05 10:03:57,0,0,3515,81559,128.53,33
2026-01-05 10:04:07,0,0,3515,81559,118.25,33
2026-01-05 10:04:17,0,0,3515,81559,118.31,33
2026-01-05 10:04:27,0,0,3515,81559,117.65,33
2026-01-05 10:04:37,0,0,3515,81559,118.26,33
2026-01-05 10:04:47,0,0,3515,81559,118.33,33
